Date, Reading
2020-10-30 22:14:59.739523,614
2020-10-30 22:14:59.740115,609
2020-10-30 22:14:59.740984,606
2020-10-30 22:14:59.743648,602
2020-10-30 22:14:59.744176,604
2020-10-30 22:14:59.745411,601
2020-10-30 22:14:59.746840,601
2020-10-30 22:14:59.748147,603
2020-10-30 22:14:59.749850,600
2020-10-30 22:14:59.752511,600
2020-10-30 22:14:59.753725,601
2020-10-30 22:14:59.754571,591
2020-10-30 22:14:59.760087,585
2020-10-30 22:14:59.760838,586
2020-10-30 22:14:59.761532,585
2020-10-30 22:14:59.762673,582
2020-10-30 22:14:59.763865,580
2020-10-30 22:14:59.765082,584
2020-10-30 22:14:59.766334,590
2020-10-30 22:14:59.767694,598
2020-10-30 22:14:59.768993,593
2020-10-30 22:14:59.770172,589
2020-10-30 22:14:59.771218,592
2020-10-30 22:14:59.772042,594
2020-10-30 22:14:59.774700,584
2020-10-30 22:14:59.775710,580
2020-10-30 22:14:59.776737,570
2020-10-30 22:14:59.779112,562
2020-10-30 22:14:59.780090,561
2020-10-30 22:14:59.780953,555
2020-10-30 22:14:59.782331,558
2020-10-30 22:14:59.785131,585
2020-10-30 22:14:59.786562,598
2020-10-30 22:14:59.788423,628
2020-10-30 22:14:59.789798,629
2020-10-30 22:14:59.790885,648
2020-10-30 22:14:59.791813,662
2020-10-30 22:14:59.794561,655
2020-10-30 22:14:59.795460,654
2020-10-30 22:14:59.796506,648
2020-10-30 22:14:59.797478,656
2020-10-30 22:14:59.803036,653
2020-10-30 22:14:59.804117,648
2020-10-30 22:14:59.805746,639
2020-10-30 22:14:59.806792,637
2020-10-30 22:14:59.808473,629
2020-10-30 22:14:59.809437,619
2020-10-30 22:14:59.810218,615
2020-10-30 22:14:59.811292,612
2020-10-30 22:14:59.813101,606
2020-10-30 22:14:59.814015,597
2020-10-30 22:14:59.815181,594
2020-10-30 22:14:59.819589,595
2020-10-30 22:14:59.820756,602
2020-10-30 22:14:59.821966,615
2020-10-30 22:14:59.822731,619
2020-10-30 22:14:59.824605,620
2020-10-30 22:14:59.825659,622
2020-10-30 22:14:59.827288,625
2020-10-30 22:14:59.828445,620
2020-10-30 22:14:59.829550,616
2020-10-30 22:14:59.830807,606
2020-10-30 22:14:59.832016,600
2020-10-30 22:14:59.832898,596
2020-10-30 22:14:59.833783,590
2020-10-30 22:14:59.835096,589
2020-10-30 22:14:59.836253,591
2020-10-30 22:14:59.837288,584
2020-10-30 22:14:59.839915,580
2020-10-30 22:14:59.841023,578
2020-10-30 22:14:59.842692,570
2020-10-30 22:14:59.843672,568
2020-10-30 22:14:59.848583,564
2020-10-30 22:14:59.849868,567
2020-10-30 22:14:59.851433,562
2020-10-30 22:14:59.852803,567
2020-10-30 22:14:59.854261,576
2020-10-30 22:14:59.855521,579
2020-10-30 22:14:59.856489,585
2020-10-30 22:14:59.857453,591
2020-10-30 22:14:59.858945,600
2020-10-30 22:14:59.860050,606
2020-10-30 22:14:59.861463,608
2020-10-30 22:14:59.863061,616
2020-10-30 22:14:59.864725,626
2020-10-30 22:14:59.865947,629
2020-10-30 22:14:59.873155,622
2020-10-30 22:14:59.874354,616
2020-10-30 22:14:59.875233,624
2020-10-30 22:14:59.875809,620
2020-10-30 22:14:59.876350,615
2020-10-30 22:14:59.877406,614
2020-10-30 22:14:59.878819,617
2020-10-30 22:14:59.880425,616
2020-10-30 22:14:59.881931,613
2020-10-30 22:14:59.883151,608
2020-10-30 22:14:59.884050,604
2020-10-30 22:14:59.885521,602
2020-10-30 22:14:59.886909,597
2020-10-30 22:14:59.887941,601
2020-10-30 22:14:59.889423,600
2020-10-30 22:14:59.891071,591
2020-10-30 22:14:59.892250,585
2020-10-30 22:14:59.893693,581
2020-10-30 22:14:59.897405,591
2020-10-30 22:14:59.898542,602
2020-10-30 22:14:59.904325,606
2020-10-30 22:14:59.905701,610
2020-10-30 22:14:59.906971,614
2020-10-30 22:14:59.908552,628
2020-10-30 22:14:59.909539,637
2020-10-30 22:14:59.910804,636
2020-10-30 22:14:59.911699,639
2020-10-30 22:14:59.912606,636
2020-10-30 22:14:59.913467,634
2020-10-30 22:14:59.914486,633
2020-10-30 22:14:59.915692,625
2020-10-30 22:14:59.916516,620
2020-10-30 22:14:59.917687,610
2020-10-30 22:14:59.918802,615
2020-10-30 22:14:59.920184,627
2020-10-30 22:14:59.921080,637
2020-10-30 22:14:59.922319,639
2020-10-30 22:14:59.923347,637
2020-10-30 22:14:59.924357,637
2020-10-30 22:14:59.925897,628
2020-10-30 22:14:59.926901,626
2020-10-30 22:14:59.927736,619
2020-10-30 22:14:59.928925,617
2020-10-30 22:14:59.929957,617
2020-10-30 22:14:59.931501,614
2020-10-30 22:14:59.934251,624
2020-10-30 22:14:59.935366,628
2020-10-30 22:14:59.937059,629
2020-10-30 22:14:59.938154,633
2020-10-30 22:14:59.939259,636
2020-10-30 22:14:59.940120,662
2020-10-30 22:14:59.941619,666
2020-10-30 22:14:59.942822,675
2020-10-30 22:14:59.944339,681
2020-10-30 22:14:59.945580,676
2020-10-30 22:14:59.946494,663
2020-10-30 22:14:59.948905,670
2020-10-30 22:14:59.950198,676
2020-10-30 22:14:59.951546,681
2020-10-30 22:14:59.952578,676
2020-10-30 22:14:59.953498,672
2020-10-30 22:14:59.954777,662
2020-10-30 22:14:59.956362,663
2020-10-30 22:14:59.957603,665
2020-10-30 22:14:59.958704,664
2020-10-30 22:14:59.961088,673
2020-10-30 22:14:59.963700,666
2020-10-30 22:14:59.964732,662
2020-10-30 22:14:59.965921,667
2020-10-30 22:14:59.968295,681
2020-10-30 22:14:59.969235,681
2020-10-30 22:14:59.970381,674
2020-10-30 22:14:59.971229,672
2020-10-30 22:14:59.972381,690
2020-10-30 22:14:59.974143,692
2020-10-30 22:14:59.975779,691
2020-10-30 22:14:59.978426,681
2020-10-30 22:14:59.979796,676
2020-10-30 22:14:59.981365,672
2020-10-30 22:14:59.982387,672
2020-10-30 22:14:59.984068,672
2020-10-30 22:14:59.985348,668
2020-10-30 22:14:59.986865,662
2020-10-30 22:14:59.987891,654
2020-10-30 22:14:59.988730,648
2020-10-30 22:14:59.992227,644
2020-10-30 22:14:59.993309,648
2020-10-30 22:14:59.994703,641
2020-10-30 22:14:59.996142,639
2020-10-30 22:14:59.997393,633
2020-10-30 22:14:59.998689,629
2020-10-30 22:15:00.000168,618
2020-10-30 22:15:00.001273,613
2020-10-30 22:15:00.002380,626
2020-10-30 22:15:00.003716,646
2020-10-30 22:15:00.007638,674
2020-10-30 22:15:00.009857,675
2020-10-30 22:15:00.010891,673
2020-10-30 22:15:00.012621,665
2020-10-30 22:15:00.013668,656
2020-10-30 22:15:00.014957,652
2020-10-30 22:15:00.016215,640
2020-10-30 22:15:00.017643,634
2020-10-30 22:15:00.018625,643
2020-10-30 22:15:00.019623,653
2020-10-30 22:15:00.020903,653
2020-10-30 22:15:00.021890,653
2020-10-30 22:15:00.022820,646
2020-10-30 22:15:00.025550,640
2020-10-30 22:15:00.026665,643
2020-10-30 22:15:00.028329,658
2020-10-30 22:15:00.029368,655
2020-10-30 22:15:00.030301,651
2020-10-30 22:15:00.032913,653
2020-10-30 22:15:00.034137,653
2020-10-30 22:15:00.036260,654
2020-10-30 22:15:00.038931,645
2020-10-30 22:15:00.040098,643
2020-10-30 22:15:00.041422,643
2020-10-30 22:15:00.042509,642
2020-10-30 22:15:00.043806,636
2020-10-30 22:15:00.044684,633
2020-10-30 22:15:00.046022,637
2020-10-30 22:15:00.047648,649
2020-10-30 22:15:00.049149,657
2020-10-30 22:15:00.050221,665
2020-10-30 22:15:00.051995,666
2020-10-30 22:15:00.053802,668
2020-10-30 22:15:00.054763,673
2020-10-30 22:15:00.056264,667
2020-10-30 22:15:00.057357,672
2020-10-30 22:15:00.058378,668
2020-10-30 22:15:00.059481,666
2020-10-30 22:15:00.061746,662
2020-10-30 22:15:00.063003,666
2020-10-30 22:15:00.064293,669
2020-10-30 22:15:00.067019,663
2020-10-30 22:15:00.068100,661
2020-10-30 22:15:00.069814,653
2020-10-30 22:15:00.070757,653
2020-10-30 22:15:00.071722,653
2020-10-30 22:15:00.072947,658
2020-10-30 22:15:00.074691,657
2020-10-30 22:15:00.075840,649
2020-10-30 22:15:00.077406,642
2020-10-30 22:15:00.080002,634
2020-10-30 22:15:00.081355,629
2020-10-30 22:15:00.082876,646
2020-10-30 22:15:00.084498,662
2020-10-30 22:15:00.085769,666
2020-10-30 22:15:00.086924,670
2020-10-30 22:15:00.087763,711
2020-10-30 22:15:00.089514,718
2020-10-30 22:15:00.092333,711
2020-10-30 22:15:00.093343,708
2020-10-30 22:15:00.094588,706
2020-10-30 22:15:00.095486,705
2020-10-30 22:15:00.096914,696
2020-10-30 22:15:00.099068,709
2020-10-30 22:15:00.100218,708
2020-10-30 22:15:00.101485,696
2020-10-30 22:15:00.102380,692
2020-10-30 22:15:00.104037,682
2020-10-30 22:15:00.106606,676
2020-10-30 22:15:00.107637,673
2020-10-30 22:15:00.111324,666
2020-10-30 22:15:00.112931,663
2020-10-30 22:15:00.114151,655
2020-10-30 22:15:00.115277,645
2020-10-30 22:15:00.116666,645
2020-10-30 22:15:00.118245,642
2020-10-30 22:15:00.119358,634
2020-10-30 22:15:00.120212,627
2020-10-30 22:15:00.120965,619
2020-10-30 22:15:00.122864,610
2020-10-30 22:15:00.123849,608
2020-10-30 22:15:00.126320,629
2020-10-30 22:15:00.127294,639
2020-10-30 22:15:00.128636,653
2020-10-30 22:15:00.129968,656
2020-10-30 22:15:00.131031,658
2020-10-30 22:15:00.131864,654
2020-10-30 22:15:00.133316,665
2020-10-30 22:15:00.135920,681
2020-10-30 22:15:00.136971,678
2020-10-30 22:15:00.138935,672
2020-10-30 22:15:00.140504,667
2020-10-30 22:15:00.142158,665
2020-10-30 22:15:00.144336,673
2020-10-30 22:15:00.145521,665
2020-10-30 22:15:00.146896,662
2020-10-30 22:15:00.148515,657
2020-10-30 22:15:00.149783,658
2020-10-30 22:15:00.150905,660
2020-10-30 22:15:00.152350,657
2020-10-30 22:15:00.153197,653
2020-10-30 22:15:00.154754,640
2020-10-30 22:15:00.156499,640
2020-10-30 22:15:00.157462,642
2020-10-30 22:15:00.158792,639
2020-10-30 22:15:00.159711,665
2020-10-30 22:15:00.161297,670
2020-10-30 22:15:00.162822,663
2020-10-30 22:15:00.166062,654
2020-10-30 22:15:00.167121,656
2020-10-30 22:15:00.168583,679
2020-10-30 22:15:00.169886,693
2020-10-30 22:15:00.170983,715
2020-10-30 22:15:00.172676,709
2020-10-30 22:15:00.173562,715
2020-10-30 22:15:00.174755,715
2020-10-30 22:15:00.177333,730
2020-10-30 22:15:00.178586,735
2020-10-30 22:15:00.179981,730
2020-10-30 22:15:00.181184,726
2020-10-30 22:15:00.182994,720
2020-10-30 22:15:00.183736,717
2020-10-30 22:15:00.184858,727
2020-10-30 22:15:00.187404,724
2020-10-30 22:15:00.188141,725
2020-10-30 22:15:00.189314,717
2020-10-30 22:15:00.192627,715
2020-10-30 22:15:00.193637,715
2020-10-30 22:15:00.194806,705
2020-10-30 22:15:00.195605,696
2020-10-30 22:15:00.198359,697
2020-10-30 22:15:00.199418,696
2020-10-30 22:15:00.200541,693
2020-10-30 22:15:00.202575,690
2020-10-30 22:15:00.203901,684
2020-10-30 22:15:00.204957,676
2020-10-30 22:15:00.206360,673
2020-10-30 22:15:00.207390,676
2020-10-30 22:15:00.212209,675
2020-10-30 22:15:00.213329,676
2020-10-30 22:15:00.214365,675
2020-10-30 22:15:00.215014,678
2020-10-30 22:15:00.215835,669
2020-10-30 22:15:00.216809,670
2020-10-30 22:15:00.217999,692
2020-10-30 22:15:00.220911,723
2020-10-30 22:15:00.221889,741
2020-10-30 22:15:00.223450,760
2020-10-30 22:15:00.224044,758
2020-10-30 22:15:00.225176,754
2020-10-30 22:15:00.228040,741
2020-10-30 22:15:00.228793,736
2020-10-30 22:15:00.230236,725
2020-10-30 22:15:00.233560,717
2020-10-30 22:15:00.234285,718
2020-10-30 22:15:00.235972,712
2020-10-30 22:15:00.236796,709
2020-10-30 22:15:00.237857,721
2020-10-30 22:15:00.238721,729
2020-10-30 22:15:00.240754,725
2020-10-30 22:15:00.242541,726
2020-10-30 22:15:00.243797,722
2020-10-30 22:15:00.245254,712
2020-10-30 22:15:00.245957,712
2020-10-30 22:15:00.246699,708
2020-10-30 22:15:00.248398,693
2020-10-30 22:15:00.249763,700
2020-10-30 22:15:00.250794,716
2020-10-30 22:15:00.252710,726
2020-10-30 22:15:00.253973,729
2020-10-30 22:15:00.255604,727
2020-10-30 22:15:00.257290,725
2020-10-30 22:15:00.260003,716
2020-10-30 22:15:00.260615,713
2020-10-30 22:15:00.262750,709
2020-10-30 22:15:00.263347,706
2020-10-30 22:15:00.264436,696
2020-10-30 22:15:00.266543,696
2020-10-30 22:15:00.267561,690
2020-10-30 22:15:00.272667,681
2020-10-30 22:15:00.273368,691
2020-10-30 22:15:00.274046,705
2020-10-30 22:15:00.274714,736
2020-10-30 22:15:00.275507,764
2020-10-30 22:15:00.277378,776
2020-10-30 22:15:00.278057,782
2020-10-30 22:15:00.280437,776
2020-10-30 22:15:00.281853,782
2020-10-30 22:15:00.282916,794
2020-10-30 22:15:00.284917,783
2020-10-30 22:15:00.286298,777
2020-10-30 22:15:00.287504,765
2020-10-30 22:15:00.288653,758
2020-10-30 22:15:00.289613,750
2020-10-30 22:15:00.291117,744
2020-10-30 22:15:00.297620,739
2020-10-30 22:15:00.298282,738
2020-10-30 22:15:00.298902,733
2020-10-30 22:15:00.299892,726
2020-10-30 22:15:00.300526,721
2020-10-30 22:15:00.301176,718
2020-10-30 22:15:00.301834,710
2020-10-30 22:15:00.302645,697
2020-10-30 22:15:00.304326,692
2020-10-30 22:15:00.306030,684
2020-10-30 22:15:00.308583,682
2020-10-30 22:15:00.309785,685
2020-10-30 22:15:00.310600,675
2020-10-30 22:15:00.315528,682
2020-10-30 22:15:00.317893,696
2020-10-30 22:15:00.318781,702
2020-10-30 22:15:00.319687,709
2020-10-30 22:15:00.320727,741
2020-10-30 22:15:00.321759,763
2020-10-30 22:15:00.322710,763
2020-10-30 22:15:00.323587,756
2020-10-30 22:15:00.324459,753
2020-10-30 22:15:00.326279,754
2020-10-30 22:15:00.327156,748
2020-10-30 22:15:00.328135,735
2020-10-30 22:15:00.329635,725
2020-10-30 22:15:00.332144,729
2020-10-30 22:15:00.332976,729
2020-10-30 22:15:00.333914,715
2020-10-30 22:15:00.336845,715
2020-10-30 22:15:00.337914,718
2020-10-30 22:15:00.338941,726
2020-10-30 22:15:00.340726,720
2020-10-30 22:15:00.343785,726
2020-10-30 22:15:00.344748,722
2020-10-30 22:15:00.345612,713
2020-10-30 22:15:00.350425,708
2020-10-30 22:15:00.351035,702
2020-10-30 22:15:00.351814,706
2020-10-30 22:15:00.352768,708
2020-10-30 22:15:00.353801,696
2020-10-30 22:15:00.355436,687
2020-10-30 22:15:00.357487,686
2020-10-30 22:15:00.358910,692
2020-10-30 22:15:00.359721,692
2020-10-30 22:15:00.361187,686
2020-10-30 22:15:00.363749,685
2020-10-30 22:15:00.364832,694
2020-10-30 22:15:00.365595,687
2020-10-30 22:15:00.370306,703
2020-10-30 22:15:00.370938,718
2020-10-30 22:15:00.376876,770
2020-10-30 22:15:00.377543,786
2020-10-30 22:15:00.378112,807
2020-10-30 22:15:00.378666,800
2020-10-30 22:15:00.379439,797
2020-10-30 22:15:00.380092,796
2020-10-30 22:15:00.380676,792
2020-10-30 22:15:00.381269,780
2020-10-30 22:15:00.382330,768
2020-10-30 22:15:00.382906,765
2020-10-30 22:15:00.383455,759
2020-10-30 22:15:00.384045,768
2020-10-30 22:15:00.385631,761
2020-10-30 22:15:00.388248,749
2020-10-30 22:15:00.388905,747
2020-10-30 22:15:00.391241,738
2020-10-30 22:15:00.391869,735
2020-10-30 22:15:00.394293,730
2020-10-30 22:15:00.394913,725
2020-10-30 22:15:00.395682,721
2020-10-30 22:15:00.397434,717
2020-10-30 22:15:00.400595,710
2020-10-30 22:15:00.401443,709
2020-10-30 22:15:00.402904,696
2020-10-30 22:15:00.403513,690
2020-10-30 22:15:00.404394,681
2020-10-30 22:15:00.405710,677
2020-10-30 22:15:00.407418,694
2020-10-30 22:15:00.409132,730
2020-10-30 22:15:00.412055,769
2020-10-30 22:15:00.412814,775
2020-10-30 22:15:00.413884,778
2020-10-30 22:15:00.417603,773
2020-10-30 22:15:00.419359,763
2020-10-30 22:15:00.420216,759
2020-10-30 22:15:00.421214,754
2020-10-30 22:15:00.422255,751
2020-10-30 22:15:00.422969,750
2020-10-30 22:15:00.424068,741
2020-10-30 22:15:00.425184,733
2020-10-30 22:15:00.427050,729
2020-10-30 22:15:00.429610,722
2020-10-30 22:15:00.431290,721
2020-10-30 22:15:00.432540,729
2020-10-30 22:15:00.434054,733
2020-10-30 22:15:00.435386,728
2020-10-30 22:15:00.436430,729
2020-10-30 22:15:00.438440,723
2020-10-30 22:15:00.439848,725
2020-10-30 22:15:00.441129,716
2020-10-30 22:15:00.441997,717
2020-10-30 22:15:00.443091,713
2020-10-30 22:15:00.445747,710
2020-10-30 22:15:00.447525,712
2020-10-30 22:15:00.448563,712
2020-10-30 22:15:00.449505,769
2020-10-30 22:15:00.451498,857
2020-10-30 22:15:00.452353,896
2020-10-30 22:15:00.453297,924
2020-10-30 22:15:00.454608,941
2020-10-30 22:15:00.456483,948
2020-10-30 22:15:00.458799,952
2020-10-30 22:15:00.459427,958
2020-10-30 22:15:00.461406,982
2020-10-30 22:15:00.464234,1012
2020-10-30 22:15:00.465499,1013
2020-10-30 22:15:00.469266,1006
2020-10-30 22:15:00.475707,1024
2020-10-30 22:15:00.476207,1024
2020-10-30 22:15:00.476707,1024
2020-10-30 22:15:00.477236,1024
2020-10-30 22:15:00.491564,1024
2020-10-30 22:15:00.492070,1024
2020-10-30 22:15:00.492589,1024
2020-10-30 22:15:00.493212,1024
2020-10-30 22:15:00.493859,1024
2020-10-30 22:15:00.494332,1021
2020-10-30 22:15:00.495017,1024
2020-10-30 22:15:00.495511,1024
2020-10-30 22:15:00.496007,1024
2020-10-30 22:15:00.496590,1024
2020-10-30 22:15:00.497090,1024
2020-10-30 22:15:00.497635,1024
2020-10-30 22:15:00.498170,1024
2020-10-30 22:15:00.498811,1024
2020-10-30 22:15:00.499457,1024
2020-10-30 22:15:00.500067,1024
2020-10-30 22:15:00.500992,1024
2020-10-30 22:15:00.501902,1022
2020-10-30 22:15:00.502700,1008
2020-10-30 22:15:00.503296,1008
2020-10-30 22:15:00.505685,1004
2020-10-30 22:15:00.506378,999
2020-10-30 22:15:00.507556,1001
2020-10-30 22:15:00.510398,1011
2020-10-30 22:15:00.511733,1006
2020-10-30 22:15:00.512486,987
2020-10-30 22:15:00.513457,966
2020-10-30 22:15:00.514910,953
2020-10-30 22:15:00.520132,938
2020-10-30 22:15:00.522281,926
2020-10-30 22:15:00.523136,922
2020-10-30 22:15:00.524437,917
2020-10-30 22:15:00.526367,908
2020-10-30 22:15:00.527633,900
2020-10-30 22:15:00.528952,909
2020-10-30 22:15:00.529856,921
2020-10-30 22:15:00.530584,925
2020-10-30 22:15:00.531927,913
2020-10-30 22:15:00.533146,902
2020-10-30 22:15:00.534381,894
2020-10-30 22:15:00.535239,890
2020-10-30 22:15:00.537165,880
2020-10-30 22:15:00.538423,878
2020-10-30 22:15:00.539402,873
2020-10-30 22:15:00.540458,895
2020-10-30 22:15:00.542803,913
2020-10-30 22:15:00.545671,913
2020-10-30 22:15:00.546863,918
2020-10-30 22:15:00.549733,929
2020-10-30 22:15:00.551099,921
2020-10-30 22:15:00.551784,914
2020-10-30 22:15:00.552520,907
2020-10-30 22:15:00.553545,890
2020-10-30 22:15:00.554557,882
2020-10-30 22:15:00.556176,872
2020-10-30 22:15:00.557144,873
2020-10-30 22:15:00.558143,873
2020-10-30 22:15:00.560598,859
2020-10-30 22:15:00.561768,852
2020-10-30 22:15:00.562605,842
2020-10-30 22:15:00.564058,842
2020-10-30 22:15:00.566494,836
2020-10-30 22:15:00.567794,831
2020-10-30 22:15:00.568769,832
2020-10-30 22:15:00.569720,841
2020-10-30 22:15:00.572224,830
2020-10-30 22:15:00.573182,824
2020-10-30 22:15:00.574325,830
2020-10-30 22:15:00.575481,859
2020-10-30 22:15:00.578123,884
2020-10-30 22:15:00.579219,892
2020-10-30 22:15:00.580073,888
2020-10-30 22:15:00.580969,886
2020-10-30 22:15:00.582561,882
2020-10-30 22:15:00.584300,882
2020-10-30 22:15:00.586315,871
2020-10-30 22:15:00.588535,858
2020-10-30 22:15:00.589590,856
2020-10-30 22:15:00.590775,855
2020-10-30 22:15:00.592941,855
2020-10-30 22:15:00.593920,852
2020-10-30 22:15:00.595912,836
2020-10-30 22:15:00.596754,830
2020-10-30 22:15:00.598852,822
2020-10-30 22:15:00.599925,817
2020-10-30 22:15:00.601537,804
2020-10-30 22:15:00.602402,795
2020-10-30 22:15:00.603646,792
2020-10-30 22:15:00.606086,782
2020-10-30 22:15:00.606900,778
2020-10-30 22:15:00.607849,764
2020-10-30 22:15:00.609792,754
2020-10-30 22:15:00.612256,745
2020-10-30 22:15:00.613590,741
2020-10-30 22:15:00.614305,730
2020-10-30 22:15:00.615249,722
2020-10-30 22:15:00.617083,712
2020-10-30 22:15:00.621908,710
2020-10-30 22:15:00.622735,706
2020-10-30 22:15:00.623871,702
2020-10-30 22:15:00.624612,697
2020-10-30 22:15:00.625512,703
2020-10-30 22:15:00.626241,746
2020-10-30 22:15:00.627119,766
2020-10-30 22:15:00.628463,760
2020-10-30 22:15:00.630180,760
2020-10-30 22:15:00.631541,753
2020-10-30 22:15:00.632857,750
2020-10-30 22:15:00.634581,754
2020-10-30 22:15:00.637292,750
2020-10-30 22:15:00.638320,749
2020-10-30 22:15:00.639691,778
2020-10-30 22:15:00.641720,834
2020-10-30 22:15:00.642606,844
2020-10-30 22:15:00.643830,848
2020-10-30 22:15:00.646357,836
2020-10-30 22:15:00.647147,841
2020-10-30 22:15:00.650952,842
2020-10-30 22:15:00.651704,835
2020-10-30 22:15:00.655310,825
2020-10-30 22:15:00.657116,820
2020-10-30 22:15:00.658124,813
2020-10-30 22:15:00.658863,800
2020-10-30 22:15:00.659686,794
2020-10-30 22:15:00.660406,783
2020-10-30 22:15:00.661029,783
2020-10-30 22:15:00.661824,800
2020-10-30 22:15:00.662714,801
2020-10-30 22:15:00.664513,794
2020-10-30 22:15:00.667079,788
2020-10-30 22:15:00.668509,784
2020-10-30 22:15:00.669557,796
2020-10-30 22:15:00.670281,829
2020-10-30 22:15:00.673273,845
2020-10-30 22:15:00.674357,841
2020-10-30 22:15:00.675664,834
2020-10-30 22:15:00.676448,842
2020-10-30 22:15:00.677484,831
2020-10-30 22:15:00.679935,817
2020-10-30 22:15:00.681156,811
2020-10-30 22:15:00.682218,821
2020-10-30 22:15:00.684904,840
2020-10-30 22:15:00.685826,841
2020-10-30 22:15:00.686698,838
2020-10-30 22:15:00.687582,853
2020-10-30 22:15:00.688877,861
2020-10-30 22:15:00.689911,858
2020-10-30 22:15:00.692221,861
2020-10-30 22:15:00.694814,855
2020-10-30 22:15:00.695763,846
2020-10-30 22:15:00.697593,836
2020-10-30 22:15:00.700142,836
2020-10-30 22:15:00.701662,826
2020-10-30 22:15:00.703198,826
2020-10-30 22:15:00.704457,825
2020-10-30 22:15:00.705375,834
2020-10-30 22:15:00.706617,856
2020-10-30 22:15:00.708142,870
2020-10-30 22:15:00.710155,869
2020-10-30 22:15:00.711307,898
2020-10-30 22:15:00.712351,903
2020-10-30 22:15:00.713956,898
2020-10-30 22:15:00.715318,897
2020-10-30 22:15:00.716348,902
2020-10-30 22:15:00.717895,890
2020-10-30 22:15:00.718945,880
2020-10-30 22:15:00.724222,867
2020-10-30 22:15:00.726015,861
2020-10-30 22:15:00.727858,879
2020-10-30 22:15:00.729276,894
2020-10-30 22:15:00.730560,926
2020-10-30 22:15:00.731631,941
2020-10-30 22:15:00.732547,950
2020-10-30 22:15:00.733543,944
2020-10-30 22:15:00.734886,928
2020-10-30 22:15:00.735800,926
2020-10-30 22:15:00.737068,964
2020-10-30 22:15:00.738043,986
2020-10-30 22:15:00.739435,984
2020-10-30 22:15:00.740421,965
2020-10-30 22:15:00.741883,962
2020-10-30 22:15:00.743066,956
2020-10-30 22:15:00.744844,955
2020-10-30 22:15:00.746125,951
2020-10-30 22:15:00.747123,932
2020-10-30 22:15:00.748182,924
2020-10-30 22:15:00.749440,918
2020-10-30 22:15:00.752154,907
2020-10-30 22:15:00.753480,896
2020-10-30 22:15:00.755502,884
2020-10-30 22:15:00.756272,878
2020-10-30 22:15:00.757913,874
2020-10-30 22:15:00.759403,874
2020-10-30 22:15:00.760933,879
2020-10-30 22:15:00.761854,879
2020-10-30 22:15:00.763251,889
2020-10-30 22:15:00.765070,883
2020-10-30 22:15:00.766017,878
2020-10-30 22:15:00.767095,869
2020-10-30 22:15:00.768564,867
2020-10-30 22:15:00.770435,866
2020-10-30 22:15:00.771447,856
2020-10-30 22:15:00.773102,847
2020-10-30 22:15:00.776009,845
2020-10-30 22:15:00.777074,849
2020-10-30 22:15:00.778798,857
2020-10-30 22:15:00.780061,850
2020-10-30 22:15:00.781606,846
2020-10-30 22:15:00.782755,837
2020-10-30 22:15:00.783595,822
2020-10-30 22:15:00.784722,812
2020-10-30 22:15:00.786215,801
2020-10-30 22:15:00.787321,793
2020-10-30 22:15:00.789423,793
2020-10-30 22:15:00.791975,786
2020-10-30 22:15:00.793094,783
2020-10-30 22:15:00.794018,772
2020-10-30 22:15:00.795214,786
2020-10-30 22:15:00.796057,785
2020-10-30 22:15:00.798282,784
2020-10-30 22:15:00.800922,787
2020-10-30 22:15:00.802373,784
2020-10-30 22:15:00.803308,784
2020-10-30 22:15:00.804726,784
2020-10-30 22:15:00.806946,785
2020-10-30 22:15:00.807853,780
2020-10-30 22:15:00.809416,773
2020-10-30 22:15:00.810955,766
2020-10-30 22:15:00.812708,775
2020-10-30 22:15:00.813675,770
2020-10-30 22:15:00.814940,759
2020-10-30 22:15:00.816352,746
2020-10-30 22:15:00.818450,734
2020-10-30 22:15:00.819350,729
2020-10-30 22:15:00.820123,722
2020-10-30 22:15:00.821797,715
2020-10-30 22:15:00.826929,706
2020-10-30 22:15:00.828254,697
2020-10-30 22:15:00.829320,699
2020-10-30 22:15:00.830327,720
2020-10-30 22:15:00.831629,754
2020-10-30 22:15:00.833148,758
2020-10-30 22:15:00.834475,760
2020-10-30 22:15:00.835737,785
2020-10-30 22:15:00.836601,781
2020-10-30 22:15:00.837433,773
2020-10-30 22:15:00.838644,772
2020-10-30 22:15:00.839703,775
2020-10-30 22:15:00.840837,770
2020-10-30 22:15:00.842617,766
2020-10-30 22:15:00.845473,758
2020-10-30 22:15:00.846861,756
2020-10-30 22:15:00.847948,763
2020-10-30 22:15:00.848863,758
2020-10-30 22:15:00.850181,746
2020-10-30 22:15:00.851099,735
2020-10-30 22:15:00.852577,726
2020-10-30 22:15:00.857135,720
2020-10-30 22:15:00.860094,722
2020-10-30 22:15:00.861498,736
2020-10-30 22:15:00.863011,760
2020-10-30 22:15:00.864088,786
2020-10-30 22:15:00.865463,792
2020-10-30 22:15:00.867002,787
2020-10-30 22:15:00.868289,776
2020-10-30 22:15:00.869852,772
2020-10-30 22:15:00.876126,766
2020-10-30 22:15:00.876876,762
2020-10-30 22:15:00.878165,756
2020-10-30 22:15:00.879475,762
2020-10-30 22:15:00.881333,771
2020-10-30 22:15:00.882575,762
2020-10-30 22:15:00.883492,754
2020-10-30 22:15:00.884739,763
2020-10-30 22:15:00.885533,775
2020-10-30 22:15:00.886385,766
2020-10-30 22:15:00.887327,772
